GMHI,Richness,Evenness,Shannon,Inverse Simpson
2.7595,47,0.4308,2.4755,7.7641
0.2365,64,0.4388,2.5217,8.4845
-0.495,75,0.561,3.2239,17.7692
0.0893,92,0.5654,3.2489,16.9238
-1.3798,64,0.4638,2.6653,9.9897
3.0312,74,0.4953,2.8459,9.6725
-0.5122,70,0.4616,2.6527,7.5885
0.8554,76,0.4819,2.7692,8.5339
2.7266,52,0.5203,2.9899,13.3364
-0.6524,62,0.521,2.9939,14.8744
1.9452,81,0.3979,2.2863,3.9448
0.5425,84,0.5763,3.3117,17.2958
3.5985,67,0.3793,2.1794,4.2752
-0.2963,77,0.4464,2.5653,7.6087
0.4672,77,0.4162,2.3916,4.5153
-1.9943,60,0.3947,2.268,6.1832
1.8841,73,0.4923,2.8287,8.1923
1.5688,69,0.5474,3.1452,14.3911
4.1102,51,0.3411,1.96,4.6114
-0.3345,95,0.5668,3.2569,13.6897
-0.5059,45,0.3735,2.1464,4.6192
0.9827,88,0.5573,3.2025,17.0592
-0.4894,59,0.5006,2.8764,12.7755
-2.2046,25,0.4111,2.3623,7.2881
-2.5634,76,0.4496,2.5834,7.8658
-1.0754,46,0.3735,2.1459,5.2453
1.7431,35,0.2923,1.6798,2.5184
-0.1522,72,0.3969,2.2808,4.5821
-3.5983,70,0.5133,2.9495,10.6525
0.5968,83,0.3383,1.9439,3.3411
-2.7469,104,0.4942,2.8396,10.1829
-0.4963,76,0.4642,2.6675,7.1176
-3.9039,33,0.2111,1.2129,2.3234
-4.1197,45,0.203,1.1664,2.2627
-3.4095,66,0.2669,1.5337,2.0559
-3.9193,58,0.441,2.5338,7.7726
-4.0585,67,0.4497,2.5838,8.0775
-2.1164,76,0.3817,2.1934,3.9826
-3.9414,48,0.4316,2.4802,7.2185
-3.6375,83,0.4712,2.7077,9.4069
-1.8327,93,0.5166,2.9685,11.7517
-4.5572,86,0.4769,2.7406,10.0329
-4.062,60,0.5043,2.8979,12.998
-4.125,68,0.5103,2.9324,13.4374
0.7123,81,0.4551,2.6154,6.7792
-0.4814,92,0.4415,2.5372,5.2051
-3.5475,38,0.4185,2.4047,7.2671
-3.2596,25,0.3385,1.9448,4.8719
-2.5221,71,0.3657,2.1011,4.4251
-2.1317,58,0.3483,2.0015,3.1286
-2.6824,64,0.3147,1.8083,2.629
-3.1659,60,0.415,2.3845,6.3354
-2.565,89,0.5061,2.908,11.4177
-1.5485,44,0.477,2.7409,10.1044
-1.2408,34,0.4647,2.6702,9.8178
-0.969,96,0.4945,2.8418,10.3353
-3.9924,40,0.4961,2.8507,12.5685
-3.7118,25,0.4255,2.445,8.4323
-4.1941,45,0.458,2.6317,9.4974
-3.0543,60,0.486,2.7926,10.9405
-2.9511,60,0.483,2.7755,10.6096
-4.4398,74,0.456,2.6201,6.8871
-0.4793,78,0.5111,2.9371,9.6253
-4.1657,97,0.4504,2.5881,6.7865
-4.0956,43,0.3424,1.9675,4.257
-4.0185,34,0.3434,1.9735,4.4197
-4.2221,63,0.3508,2.0157,4.5544
-0.4458,65,0.422,2.4249,6.567
-1.6287,87,0.4719,2.7117,9.3889
-3.8932,77,0.4181,2.4024,6.5385
-3.512,68,0.4959,2.8493,11.7363
-3.6934,34,0.4559,2.6196,9.7469
-3.5098,30,0.4529,2.6024,9.7374
-4.1454,61,0.4702,2.7017,10.2822
-0.5693,71,0.4297,2.4694,6.2174
-3.393,73,0.4795,2.7556,8.4844
-1.2477,97,0.5491,3.1555,12.1272
-2.3468,103,0.5493,3.1566,14.7151
-4.5981,88,0.43,2.4709,7.9857
-0.8933,63,0.3755,2.1579,4.2313
-2.1228,39,0.4875,2.801,10.2718
-3.2067,74,0.513,2.9479,12.3085
-1.4201,47,0.3476,1.9977,3.3618
-3.6656,70,0.3484,2.0018,3.19
-3.7435,36,0.4481,2.5746,9.1754
-1.2884,73,0.4688,2.694,9.8095
-3.3362,60,0.3782,2.173,4.7377
-0.9849,88,0.3773,2.1683,4.9714
-4.4749,108,0.5359,3.0791,13.8149
-2.793,117,0.5642,3.2419,14.2814
-1.1185,86,0.5123,2.9439,12.1684
-3.8917,83,0.4879,2.8038,9.2661
-1.4065,68,0.4707,2.7047,9.0636
-3.7089,49,0.3154,1.8121,3.9801
-3.4056,59,0.3226,1.8536,4.2429
0.1149,80,0.4098,2.3549,4.4974
-1.9473,76,0.2523,1.4497,2.0865
-1.5514,27,0.405,2.3274,6.3753
-3.317,90,0.4871,2.7987,10.0704
-2.7254,106,0.4111,2.3625,4.2807
-4.5104,52,0.4814,2.7661,10.9276
-4.0062,55,0.2189,1.2576,1.9001
-3.8166,46,0.3487,2.0038,5.0848
-3.9832,61,0.4538,2.6078,6.8419
-4.2422,84,0.46,2.6432,6.9342
-1.6083,46,0.4589,2.6372,8.7758
-0.8388,60,0.4782,2.7477,9.3279
-0.7563,89,0.5029,2.8899,10.1587
-1.4553,72,0.4902,2.8169,10.8676
-1.7985,49,0.3878,2.2282,4.1107
-2.2546,60,0.3869,2.2234,4.101
-3.5505,79,0.4336,2.4915,7.5024
-1.6463,52,0.3804,2.1861,5.6823
1.3368,56,0.2494,1.4331,2.1842
-2.4894,29,0.4237,2.4346,7.5137
-4.1585,71,0.4968,2.8549,12.2442
0.0,5,0.1967,1.1304,2.4282
-4.1138,73,0.3645,2.0945,4.401
-3.0149,50,0.3016,1.7331,3.2414
-1.1198,88,0.538,3.0913,14.0518
-1.3423,104,0.5662,3.2537,16.5552
-0.8272,95,0.4657,2.6759,7.1674
-2.1554,78,0.4564,2.6227,9.0662
-2.7068,83,0.5455,3.1348,16.7244
-4.5921,109,0.6176,3.549,23.4378
-0.8275,61,0.4945,2.8417,9.5654
-2.1314,57,0.4058,2.3321,4.4156
-2.1163,101,0.5418,3.1135,12.7148
-2.9709,99,0.544,3.1257,11.3669
-2.3581,76,0.433,2.488,6.3956
-1.6642,104,0.5101,2.9312,10.2936
-3.0476,85,0.3752,2.1562,4.4217
-2.0612,117,0.5812,3.3395,16.4791
-3.6566,40,0.4781,2.7475,9.8559
-3.9062,55,0.4826,2.7732,9.7012
-2.8867,89,0.3848,2.2112,5.4202
-4.3983,70,0.4569,2.6252,8.5351
-3.6792,52,0.4028,2.3148,4.8921
-3.9066,56,0.3651,2.0982,4.3707
-4.4384,57,0.3791,2.1783,5.2804
-4.3673,68,0.4736,2.7212,9.3228
-2.5679,82,0.4486,2.578,8.5551
-1.4125,91,0.5504,3.1629,14.8665
-1.2996,61,0.4098,2.3549,6.1383
-4.6816,83,0.484,2.7813,9.5401
1.0804,88,0.5195,2.9849,11.6072
-0.6801,47,0.4148,2.3837,7.1941
-0.5977,59,0.4458,2.5616,8.8455
-0.9203,23,0.3913,2.2486,6.7665
-3.9518,54,0.4195,2.4102,7.0969
-4.6652,43,0.4097,2.3542,6.4854
-4.6041,49,0.3854,2.2145,5.6038
-0.4409,74,0.4849,2.7861,8.4607
-4.5282,79,0.4649,2.6716,8.5134
-1.7451,68,0.4277,2.4576,5.3578
-1.41,69,0.4181,2.4025,4.4947
0.1592,36,0.3571,2.052,4.9106
-3.68,65,0.387,2.2235,5.3649
-4.3893,39,0.4044,2.324,7.7877
-4.465,38,0.3888,2.234,7.124
-4.5204,71,0.4685,2.6921,9.2326
-3.7892,39,0.2733,1.5703,3.0732
-3.4425,48,0.3568,2.0504,3.426
-3.7122,38,0.4151,2.3852,6.6038
-4.1696,44,0.3383,1.9437,3.8447
-2.8466,24,0.4074,2.3412,7.3661
-2.8032,33,0.4639,2.6658,9.6588
-4.407,53,0.4266,2.4514,5.6568
0.2684,71,0.5064,2.9101,8.3781
-4.4345,61,0.3276,1.8824,3.9471
0.0293,66,0.4899,2.8151,8.8637
-3.2851,69,0.4871,2.7991,9.5939
-2.68,35,0.3499,2.0106,3.4244
-2.7084,33,0.3339,1.9184,3.174
-1.6677,28,0.3082,1.7708,2.8315
-0.5141,41,0.5081,2.9198,11.8814
-3.8993,66,0.5269,3.0276,12.9824
-0.4709,18,0.212,1.2183,1.8565
0.0585,50,0.2609,1.4989,2.1152
-1.0875,63,0.3108,1.7861,2.6994
-3.1432,22,0.3088,1.7746,3.5508
-1.6749,47,0.4259,2.4474,6.9722
-4.1019,60,0.4912,2.8223,10.8198
-4.1193,65,0.496,2.8501,10.9282
-0.0499,66,0.4391,2.5232,5.1661
-1.8234,51,0.4148,2.3837,7.3434
0.8209,72,0.4521,2.5981,6.712
-0.8015,80,0.4321,2.4831,6.1807
1.547,85,0.5653,3.2481,15.8436
-3.5443,61,0.3433,1.973,4.1302
-1.3259,83,0.432,2.4823,42.4184
0.5401,88,0.5469,3.1426,15.5385
1.6945,70,0.4898,2.8145,10.6531
0.9237,76,0.4771,2.7417,7.8524
1.1286,76,0.4341,2.4947,7.5852
0.7733,88,0.5584,3.2087,17.6604
0.6959,51,0.4491,2.5805,6.3264
2.9059,72,0.5203,2.99,12.6837
0.3029,72,0.4659,2.6773,6.4189
1.1329,73,0.5039,2.8954,11.4239
1.4423,85,0.4655,2.6751,6.5286
0.9746,55,0.4131,2.3738,6.79
3.1029,70,0.5201,2.9889,11.2174
-1.8954,67,0.2399,1.3784,1.8359
-0.403,71,0.4881,2.8049,9.7043
-1.7796,82,0.5081,2.9196,11.5519
1.9059,60,0.4953,2.8459,10.3262
2.0749,64,0.4048,2.3263,5.5463
3.104,68,0.4608,2.6481,6.0841
1.9227,62,0.3529,2.0279,3.1612
0.3523,78,0.4321,2.4831,5.7198
0.3193,77,0.4614,2.6513,9.3516
0.159,80,0.5104,2.9327,11.9899
2.5296,65,0.4741,2.7242,8.8213
2.0169,65,0.5165,2.9679,11.9725
2.5992,63,0.4421,2.5405,6.7974
1.5255,79,0.4397,2.5264,6.6414
-1.1906,79,0.513,2.948,11.2954
3.0831,73,0.5378,3.0905,12.695
3.412,75,0.4254,2.4446,5.0421
2.3032,64,0.4896,2.8136,9.9809
0.9072,66,0.4495,2.5831,8.0297
-0.3004,76,0.5119,2.9413,11.1824
0.9903,66,0.4121,2.3677,5.4478
0.9097,50,0.4238,2.435,7.9464
0.1416,78,0.4933,2.8344,10.5169
0.3025,69,0.4081,2.3452,7.1553
-0.3399,39,0.2874,1.6513,3.2175
1.6027,75,0.453,2.6033,6.4488
2.4208,73,0.4821,2.77,8.6636
1.8274,72,0.5007,2.8769,10.632
3.0574,84,0.5278,3.0329,12.1123
1.4683,78,0.4908,2.8204,9.4402
2.2378,57,0.3546,2.0376,3.5849
0.0424,50,0.3613,2.0762,4.1529
1.1067,70,0.4406,2.532,6.7239
1.0257,79,0.4681,2.6896,9.3937
1.3258,71,0.4687,2.6931,9.4559
2.1026,68,0.409,2.3501,5.6752
0.15,73,0.4882,2.8051,10.0464
0.4725,21,0.1824,1.0478,1.8954
1.2293,38,0.3482,2.0009,6.971
3.4253,26,0.428,2.4595,8.8058
1.0187,26,0.3095,1.7786,8.324
1.9682,33,0.4596,2.6408,10.0573
2.2336,21,0.13,0.7473,1.3793
1.7209,28,0.18,1.0342,1.8266
3.3488,29,0.4229,2.43,8.1845
1.1473,24,0.2823,1.622,2.9499
1.0489,24,0.4132,2.3742,7.4491
1.821,44,0.4929,2.8325,12.091
2.4728,36,0.4079,2.3441,5.114
1.0253,29,0.3533,2.0301,4.7652
1.4267,27,0.1698,0.9755,1.5468
-0.1932,14,0.2092,1.2023,2.1123
3.8296,31,0.2529,1.4533,2.5166
2.2065,35,0.2714,1.5598,3.0513
2.0477,15,0.1277,0.7338,1.4241
3.2319,16,0.1906,1.0953,2.996
1.9866,28,0.3874,2.2261,5.0266
0.9521,22,0.3201,1.8392,3.2711
0.4278,22,0.3496,2.0089,6.0653
-0.2561,17,0.2334,1.341,2.7427
3.3317,18,0.195,1.1203,2.4046
2.846,22,0.1798,1.0331,1.9704
3.0851,38,0.2765,1.5886,2.5556
1.3741,25,0.118,0.678,1.3573
-3.1197,30,0.4485,2.577,9.4304
0.9185,30,0.3978,2.2857,5.7292
3.9641,50,0.5332,3.0636,14.0748
-3.1014,22,0.3205,1.8414,4.6645
-0.2458,20,0.1719,0.9875,1.6968
-1.1084,14,0.1346,0.7736,1.4508
1.8245,21,0.2138,1.2285,3.8437
3.2468,42,0.1303,0.7485,1.3112
-1.7851,24,0.2073,1.1913,1.851
2.6436,46,0.3237,1.8598,3.0849
3.6115,39,0.2708,1.5562,2.2062
-3.1968,18,0.2036,1.1701,6.5691
-3.6804,13,0.1916,1.1009,3.2329
1.1314,28,0.362,2.0801,5.0628
1.3924,19,0.2172,1.2482,2.3026
0.8906,30,0.2958,1.6997,2.912
0.1758,50,0.5231,3.0059,14.5652
-1.2426,36,0.4658,2.6769,10.3221
0.7375,42,0.4917,2.8254,12.0862
-0.8144,35,0.3534,2.0305,5.3207
0.4618,31,0.3777,2.1701,5.5205
2.5989,23,0.3211,1.8449,3.8218
-0.0136,34,0.4231,2.4311,6.4853
1.0341,37,0.4923,2.829,11.2077
2.572,21,0.3141,1.8048,3.2448
2.6114,28,0.2968,1.7054,2.9627
1.4824,32,0.3267,1.8774,3.9879
1.9904,32,0.4084,2.347,5.7382
0.0,19,0.2533,1.4557,3.4468
-0.182,30,0.3405,1.9568,4.3491
-0.4519,49,0.5303,3.0474,14.4723
-0.3377,76,0.5242,3.012,12.3785
0.1136,89,0.4591,2.6379,6.1761
0.441,90,0.6039,3.4701,21.0845
0.4298,91,0.5026,2.8882,7.4082
-0.8886,101,0.5196,2.9855,11.156
-0.0462,96,0.5583,3.2081,14.6446
1.2266,85,0.4614,2.6511,6.4038
-2.449,67,0.5093,2.9263,12.5804
0.9892,67,0.5126,2.9458,13.1518
0.783,89,0.5616,3.2269,14.4433
-0.1413,98,0.5291,3.0403,11.035
0.5996,87,0.4986,2.8648,9.8086
0.2624,94,0.4678,2.6881,5.7143
-0.523,105,0.5462,3.1386,14.4545
-1.4708,91,0.5148,2.9581,9.3388
-0.964,107,0.5337,3.0666,12.4282
-0.3868,81,0.4771,2.7416,6.8903
0.8699,84,0.5074,2.9157,9.7946
0.082,103,0.543,3.1202,17.2078
0.0119,103,0.5332,3.0639,12.2983
0.0489,117,0.5217,2.9977,9.231
-0.2741,89,0.5382,3.0925,16.5107
0.795,80,0.5222,3.0006,10.6078
-0.9305,97,0.4984,2.8642,7.9049
-0.9235,100,0.5034,2.8926,11.854
3.0455,62,0.5231,3.0059,11.4932
0.3666,95,0.5493,3.1564,16.3002
-0.0123,105,0.5417,3.1127,10.1633
1.0394,66,0.4979,2.8612,9.5777
2.5997,80,0.5142,2.9544,11.3378
0.8549,93,0.5169,2.9703,8.6225
-0.0572,87,0.5967,3.4286,22.318
-2.2964,43,0.253,1.4536,2.4198
1.048,69,0.3873,2.2256,5.5806
3.3881,56,0.4931,2.8332,11.7616
-0.5593,60,0.4685,2.692,9.0957
-2.4013,78,0.2425,1.3933,2.0496
2.2127,57,0.2834,1.6284,2.8929
-0.2076,64,0.3804,2.1861,5.2201
1.8239,48,0.3587,2.0614,4.0474
0.8659,91,0.5351,3.0749,12.7301
2.252,50,0.4138,2.3779,7.0298
-4.0322,89,0.4468,2.5672,6.4523
-0.1615,37,0.287,1.6493,2.8569
2.4389,68,0.5412,3.1097,15.5432
1.083,62,0.367,2.1091,5.2122
-0.2324,34,0.2196,1.2617,3.4754
-3.9347,46,0.2675,1.537,9.9329
0.139,44,0.2978,1.7114,2.6665
-0.3488,59,0.4647,2.6705,14.3329
-0.8056,66,0.5312,3.0526,16.7195
2.0675,64,0.4874,2.8007,9.3551
1.2797,73,0.537,3.0859,14.3785
0.3919,80,0.5418,3.113,15.4204
2.0597,57,0.4784,2.7492,10.452
1.8109,57,0.4856,2.7901,10.1228
-0.4874,70,0.3117,1.7911,2.8933
1.5069,68,0.4974,2.8579,10.6561
0.4896,60,0.4833,2.777,10.0237
0.229,49,0.4201,2.4142,7.7387
0.2156,49,0.3527,2.0266,5.484
0.17,40,0.3304,1.8984,4.0467
-0.2894,56,0.4419,2.5395,13.0108
0.428,59,0.225,1.2928,31.4998
0.6198,47,0.4599,2.6428,9.2778
1.9947,68,0.3885,2.2325,3.7216
1.9227,41,0.3153,1.8118,3.0818
-1.6037,44,0.3747,2.1529,5.3484
0.5093,69,0.4781,2.7475,8.6319
1.2707,82,0.5088,2.9236,8.1055
0.0582,54,0.4411,2.5348,8.1407
0.7727,57,0.4717,2.7107,9.7357
-3.4207,59,0.3458,1.9873,4.3732
1.2474,76,0.5777,3.3195,18.238
-0.8926,59,0.4371,2.5119,8.0204
-0.9642,72,0.5142,2.9549,12.8964
-2.7372,25,0.2044,1.1747,2.4886
-2.3583,47,0.3024,1.7374,4.2045
0.0,12,0.0129,0.074,1.0281
-2.0659,45,0.3455,1.9852,3.7912
-0.3933,34,0.2434,1.3985,2.2649
-3.2778,23,0.1356,0.7792,1.6828
1.5018,68,0.3469,1.9932,3.0734
0.0812,72,0.528,3.034,13.7726
1.5969,53,0.4406,2.532,9.2652
-1.7812,11,0.1487,0.8544,1.9217
0.7287,96,0.5676,3.2618,18.4268
1.0014,77,0.558,3.2063,15.5901
0.7383,79,0.5036,2.8936,11.6464
0.0,8,0.1511,0.8685,1.8712
-3.6886,42,0.2083,1.1969,1.8046
-1.0384,46,0.3498,2.0101,4.3104
-3.2678,19,0.2353,1.3522,2.2642
-3.2093,42,0.3705,2.1288,6.743
0.3107,71,0.4801,2.7588,9.6701
-0.4856,45,0.4205,2.4161,7.8409
-0.2326,53,0.4484,2.5765,8.2625
-3.5244,20,0.1673,0.9615,1.5939
0.1367,39,0.3879,2.2289,6.3958
-3.4052,26,0.2467,1.4177,3.2746
-0.7605,28,0.1683,0.9671,1.6458
-0.7206,49,0.36,2.0685,3.5294
-0.0511,34,0.3106,1.7846,3.8857
0.4881,64,0.4972,2.8571,10.997
-1.6239,74,0.4581,2.6322,8.7381
-0.8782,30,0.3063,1.7599,3.1222
-1.3675,57,0.444,2.5511,8.4189
-4.1132,72,0.3962,2.2767,4.6976
-2.1527,79,0.5251,3.0174,13.9084
-1.0434,59,0.4364,2.5077,7.9897
-0.7249,55,0.3765,2.1633,3.9481
-1.0912,53,0.4159,2.3898,5.5425
-0.1742,40,0.3601,2.0693,4.7024
1.0223,53,0.4931,2.8336,11.7178
-2.8489,57,0.4472,2.5695,7.434
1.3359,67,0.4973,2.8576,11.3379
-1.6329,82,0.5579,3.2058,16.3956
0.11,78,0.4231,2.4311,5.1389
1.2494,64,0.5319,3.0562,13.5005
-1.7057,113,0.5544,3.1858,13.1912
-3.6729,46,0.1757,1.0094,1.521
4.3042,70,0.5015,2.8816,10.724
1.1393,65,0.3596,2.0665,3.0882
0.3505,77,0.39,2.2412,4.1796
-1.166,77,0.4908,2.8201,10.5726
-3.4026,82,0.5545,3.1862,17.2644
0.0346,79,0.4885,2.8071,10.3183
0.2329,44,0.3996,2.2962,5.7393
-1.3566,108,0.5261,3.0231,7.8298
0.5543,60,0.5473,3.1449,16.0342
0.1267,85,0.4519,2.5968,7.002
0.2013,95,0.5748,3.3026,19.0191
-4.0268,51,0.4503,2.5877,9.0732
-3.0995,44,0.1233,0.7085,1.3638
-1.2588,58,0.3141,1.8051,3.6221
-1.5085,124,0.5442,3.1268,8.4466
-0.1447,63,0.5383,3.0933,11.8687
-3.8719,76,0.5345,3.0715,16.0235
-1.118,62,0.4553,2.6165,7.9293
-0.1339,68,0.5222,3.0009,13.3847
-0.133,53,0.3966,2.2787,6.6184
1.4687,84,0.4552,2.6159,6.6752
-1.3801,62,0.3101,1.782,2.6012
0.8824,64,0.487,2.7983,10.6995
-2.6544,38,0.1285,0.7381,1.3494
-0.9303,72,0.547,3.1429,16.7468
-3.8425,49,0.4094,2.3525,7.0732
-0.7838,86,0.4546,2.6124,5.9014
-1.1579,66,0.4208,2.4181,5.1356
1.8032,79,0.4857,2.7909,8.7429
0.2726,55,0.4864,2.795,9.5877
0.2396,69,0.4463,2.5644,7.468
-2.9283,69,0.3109,1.7864,3.0963
-0.5844,30,0.3602,2.0699,5.3415
1.4828,60,0.4994,2.8699,10.5687
-3.7384,46,0.4589,2.6368,9.6806
-1.069,61,0.4481,2.575,8.6882
-0.892,90,0.2509,1.4415,1.8881
-4.6179,32,0.3561,2.0465,5.1954
-3.1309,66,0.4061,2.3336,6.328
-4.2679,37,0.3472,1.9952,4.0366
-1.3455,61,0.4708,2.705,10.1888
1.3205,58,0.4845,2.7838,10.6424
-0.3741,61,0.3917,2.2508,4.0572
-2.3549,73,0.3821,2.1957,5.3995
-3.1848,65,0.4414,2.5362,7.3013
2.0576,60,0.3679,2.114,3.3661
-2.4871,96,0.4375,2.5142,7.5041
-3.8061,65,0.5119,2.9416,11.7225
-0.4948,50,0.4081,2.345,5.8364
0.534,68,0.4847,2.7852,6.9707
-0.6099,53,0.4516,2.5952,8.015
-0.7684,119,0.5477,3.1474,12.737
-1.4078,41,0.4279,2.4587,6.6159
-1.653,71,0.3864,2.2201,4.5057
-0.3163,65,0.5243,3.013,12.317
-0.7909,87,0.5158,2.9639,11.54
-3.5978,56,0.2321,1.3335,2.0123
-4.2014,24,0.1291,0.7419,1.434
-0.1869,58,0.1735,0.9968,1.5373
-0.5619,88,0.5193,2.9839,11.3167
-0.5656,91,0.5689,3.2691,17.1142
-4.2439,47,0.4343,2.4957,8.2877
-2.0289,36,0.357,2.0516,5.3983
-0.0426,77,0.5168,2.9699,11.4464
0.0424,95,0.5682,3.2648,17.1848
-2.0361,94,0.4842,2.7825,8.8748
-3.3438,33,0.3474,1.9964,5.803
-3.9448,64,0.5537,3.1816,17.1096
-3.6341,61,0.3949,2.2694,5.6574
-3.4011,47,0.3149,1.8092,4.2879
-0.7006,60,0.4664,2.6798,10.4334
-1.9075,69,0.3229,1.8556,2.9014
-0.0016,77,0.4504,2.5884,8.1589
-2.0306,76,0.4299,2.4704,7.2985
0.1655,88,0.4685,2.6921,9.4121
0.261,82,0.4886,2.8073,8.8925
-4.0563,64,0.348,1.9998,3.3894
-3.6254,64,0.364,2.0915,4.5628
0.5695,86,0.4039,2.3208,4.0695
-2.6005,65,0.347,1.9942,4.3106
1.115,84,0.4851,2.7877,6.6364
-0.6211,65,0.5294,3.0423,12.6111
-3.1964,66,0.4967,2.8543,11.7346
-3.0472,71,0.4477,2.5726,7.0874
-0.3819,63,0.3649,2.097,4.6439
-3.3503,40,0.3621,2.0806,5.2942
1.4332,51,0.2275,1.3071,1.9406
-1.9058,51,0.3213,1.8465,3.7006
0.9479,78,0.5753,3.3055,14.2682
3.4511,67,0.2958,1.6997,2.6662
-2.2032,81,0.4087,2.3487,7.5698
1.4481,76,0.4456,2.5608,6.8751
1.3362,82,0.4388,2.5213,5.7512
1.6364,73,0.5029,2.8898,12.6861
1.1254,97,0.5726,3.2901,16.3533
0.414,82,0.4796,2.756,8.0933
-3.6187,51,0.4332,2.4895,7.7497
-2.2433,71,0.3819,2.1946,4.9545
-0.1786,76,0.4144,2.3812,5.6567
-1.4654,64,0.3859,2.2175,5.4836
2.5956,80,0.3952,2.2709,3.8397
-2.0775,76,0.3966,2.2788,4.4657
0.4235,74,0.4251,2.4427,5.1184
-3.3444,55,0.2548,1.4644,2.2128
-3.2284,75,0.4419,2.5392,7.6696
1.3262,54,0.2313,1.3292,1.8637
-3.6937,81,0.5063,2.9091,11.8114
-1.0758,74,0.4527,2.6015,8.4882
-1.6067,65,0.3049,1.752,3.453
0.0889,97,0.4861,2.7934,10.0509
0.2134,89,0.5062,2.9088,12.4218
-0.1028,70,0.3438,1.9754,4.4794
-0.1919,68,0.3658,2.1017,4.5517
1.9399,70,0.3903,2.2428,3.7405
0.0113,82,0.4289,2.4647,6.151
-1.3439,32,0.4219,2.4244,8.3182
-2.1534,84,0.4859,2.7918,9.1997
1.6,67,0.2314,1.3295,1.8327
-3.6,46,0.3969,2.2809,5.3939
0.1892,81,0.4237,2.4346,5.8576
0.1331,89,0.4722,2.7136,8.8577
0.7966,73,0.4202,2.4144,6.3206
-2.3624,83,0.4713,2.7079,9.3684
2.114,85,0.4464,2.5649,7.4467
-1.3832,55,0.3595,2.0659,4.4101
-0.6101,47,0.3658,2.102,4.0239
1.0495,63,0.4033,2.3177,5.7588
-3.8419,50,0.355,2.0397,4.355
-3.3771,63,0.4861,2.7929,11.4145
1.0434,88,0.5565,3.1979,13.7108
2.461,80,0.4997,2.8711,9.527
-0.7074,81,0.4857,2.7909,10.4814
2.3576,77,0.4128,2.3718,5.2248
-2.5126,77,0.4397,2.5266,6.6685
0.0686,67,0.4456,2.5604,7.8637
0.4308,99,0.4895,2.8129,9.9575
-3.3979,73,0.4882,2.805,9.9052
1.2262,48,0.2752,1.5812,2.6908
-0.1288,83,0.527,3.0281,13.1982
-1.2228,87,0.4613,2.6508,7.4073
-1.6172,69,0.367,2.109,4.4057
1.0551,91,0.3868,2.2224,4.2556
2.49,62,0.528,3.0342,13.5067
-1.0636,62,0.4637,2.6646,9.1967
0.524,75,0.5515,3.1691,14.9211
0.959,80,0.4822,2.7708,7.2747
0.4871,60,0.4473,2.5701,8.0271
1.1473,95,0.5554,3.1917,13.985
-3.2867,63,0.4176,2.3994,7.322
-2.1223,66,0.4461,2.5634,8.3082
-0.3746,63,0.3989,2.292,5.0318
-0.6419,95,0.4895,2.8128,9.6173
0.1587,70,0.4715,2.7096,6.9063
1.0469,68,0.379,2.1777,4.3918
0.5097,41,0.3265,1.8761,4.6705
-1.5819,64,0.4237,2.4346,5.4523
0.489,71,0.3053,1.7544,2.5632
-2.1368,30,0.2583,1.484,2.648
0.1902,41,0.4176,2.3995,6.0173
1.1283,62,0.3874,2.2263,4.3598
-3.3145,37,0.3181,1.828,3.9479
0.8636,69,0.3583,2.0591,3.2262
0.0,22,0.2035,1.1692,1.9441
-1.477,51,0.4045,2.3244,6.6573
-1.193,91,0.4565,2.623,7.999
-1.0698,48,0.3803,2.1852,5.6703
